Id,Label,timeset,type,superclass,class,gene,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
1861,Phage-STY4635,,MGE,Phage,STY4635,Phage-STY4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,Phage-t2655,,MGE,Phage,t2655,Phage-t2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,csrA,,Virulence,Regulation,Regulation,csrA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,Phage-td,,MGE,Phage,td,Phage-td,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,Phage-tfaE,,MGE,Phage,tfaE,Phage-tfaE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,Phage-thmL,,MGE,Phage,thmL,Phage-thmL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,Phage-gene,,MGE,Phage,gene,Phage-gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,Phage-tsh,,MGE,Phage,tsh,Phage-tsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,Phage-U,,MGE,Phage,U,Phage-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,Phage-umuD,,MGE,Phage,umuD,Phage-umuD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,Phage-uvsW,,MGE,Phage,uvsW,Phage-uvsW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,Phage-V,,MGE,Phage,V,Phage-V,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,Phage-VF2,,MGE,Phage,VF2,Phage-VF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Phage-W,,MGE,Phage,W,Phage-W,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Bifidobacterium,,Taxa,Bifidobacterium,Bifidobacterium,Bifidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,Phage-whiB,,MGE,Phage,whiB,Phage-whiB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Integron-insI3,,MGE,Integron,insI3,Integron-insI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,KP1_RS17230,,Virulence,Immune modulation,Immune modulation,KP1_RS17230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,Phage-xhlB,,MGE,Phage,xhlB,Phage-xhlB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,hcp,,Virulence,Effector delivery system,Effector delivery system,hcp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,Phage-Y,,MGE,Phage,Y,Phage-Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,Phage-ybl78,,MGE,Phage,ybl78,Phage-ybl78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,fimZ,,Virulence,Adherence,Adherence,fimZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,Phage-yfdO_2,,MGE,Phage,yfdO_2,Phage-yfdO_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Integron-intX,,MGE,Integron,intX,Integron-intX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,Phage-ymfM,,MGE,Phage,ymfM,Phage-ymfM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,Phage-ymfQ,,MGE,Phage,ymfQ,Phage-ymfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,Phage-Z,,MGE,Phage,Z,Phage-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Photobacterium,,Taxa,Photobacterium,Photobacterium,Photobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Phyllobacterium,,Taxa,Phyllobacterium,Phyllobacterium,Phyllobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,pic,,Virulence,Effector delivery system,Effector delivery system,pic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,pilT,,Virulence,Adherence,Adherence,pilT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,pilU,,Virulence,Adherence,Adherence,pilU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,Pirellula,,Taxa,Pirellula,Pirellula,Pirellula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Planctomyces,,Taxa,Planctomyces,Planctomyces,Planctomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Planktothrix,,Taxa,Planktothrix,Planktothrix,Planktothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Planococcus,,Taxa,Planococcus,Planococcus,Planococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,Plasmid-cpxR,,MGE,Plasmid,cpxR,Plasmid-cpxR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,Phage-bet,,MGE,Phage,bet,Phage-bet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,Plasmid-HMPREF1204_00020,,MGE,Plasmid,HMPREF1204_00020,Plasmid-HMPREF1204_00020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,Plasmid-kikA,,MGE,Plasmid,kikA,Plasmid-kikA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,GBS_RS06540,,Virulence,Immune modulation,Immune modulation,GBS_RS06540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,Phage-T,,MGE,Phage,T,Phage-T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,Plasmid-mbeA,,MGE,Plasmid,mbeA,Plasmid-mbeA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,Plasmid-mbeC,,MGE,Plasmid,mbeC,Plasmid-mbeC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,Plasmid-mbeD,,MGE,Plasmid,mbeD,Plasmid-mbeD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,Phage-dnaE_1,,MGE,Phage,dnaE_1,Phage-dnaE_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,Plasmid-mobA,,MGE,Plasmid,mobA,Plasmid-mobA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,Plasmid-mobB,,MGE,Plasmid,mobB,Plasmid-mobB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,Plasmid-mobN1,,MGE,Plasmid,mobN1,Plasmid-mobN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,Plasmid-nikB,,MGE,Plasmid,nikB,Plasmid-nikB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,kdsA,,Virulence,Immune modulation,Immune modulation,kdsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,Plasmid-ompA,,MGE,Plasmid,ompA,Plasmid-ompA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,ADES,,ARG,multidrug,multidrug,ADES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,Plasmid-orf77,,MGE,Plasmid,orf77,Plasmid-orf77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,Phage-gam,,MGE,Phage,gam,Phage-gam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,Plasmid-pilD,,MGE,Plasmid,pilD,Plasmid-pilD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,Plasmid-pilO,,MGE,Plasmid,pilO,Plasmid-pilO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Enterocloster,,Taxa,Enterocloster,Enterocloster,Enterocloster,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,Plasmid-pilQ,,MGE,Plasmid,pilQ,Plasmid-pilQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,Phage-3.5,,MGE,Phage,3.5,Phage-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,Plasmid-pre,,MGE,Plasmid,pre,Plasmid-pre,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Plasmid-prgZ,,MGE,Plasmid,prgZ,Plasmid-prgZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,integration/excision-gin,,MGE,integration/excision,gin,integration/excision-gin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,dhbF,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,dhbF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,Plasmid-tcpA,,MGE,Plasmid,tcpA,Plasmid-tcpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,invE,,Virulence,Effector delivery system,Effector delivery system,invE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,Plasmid-traA,,MGE,Plasmid,traA,Plasmid-traA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,Plasmid-traB,,MGE,Plasmid,traB,Plasmid-traB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,Plasmid-traC,,MGE,Plasmid,traC,Plasmid-traC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,Phage-clpA,,MGE,Phage,clpA,Phage-clpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,Plasmid-traD,,MGE,Plasmid,traD,Plasmid-traD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,Integron-intM,,MGE,Integron,intM,Integron-intM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,Plasmid-traE,,MGE,Plasmid,traE,Plasmid-traE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,Plasmid-traE_1,,MGE,Plasmid,traE_1,Plasmid-traE_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,Phage-terL,,MGE,Phage,terL,Phage-terL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,Phage-A,,MGE,Phage,A,Phage-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,Plasmid-traF,,MGE,Plasmid,traF,Plasmid-traF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,integration/excision-ccrB,,MGE,integration/excision,ccrB,integration/excision-ccrB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,Plasmid-traG_2,,MGE,Plasmid,traG_2,Plasmid-traG_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Arenimonas,,Taxa,Arenimonas,Arenimonas,Arenimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,Plasmid-traH_2,,MGE,Plasmid,traH_2,Plasmid-traH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,Litoreibacter,,Taxa,Litoreibacter,Litoreibacter,Litoreibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Plasmid-traL,,MGE,Plasmid,traL,Plasmid-traL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Plasmid-traO,,MGE,Plasmid,traO,Plasmid-traO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,integration/excision-NGR_a00240,,MGE,integration/excision,NGR_a00240,integration/excision-NGR_a00240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Plasmid-traP,,MGE,Plasmid,traP,Plasmid-traP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,Plasmid-traT,,MGE,Plasmid,traT,Plasmid-traT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,Plasmid-traU,,MGE,Plasmid,traU,Plasmid-traU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,Plasmid-traV,,MGE,Plasmid,traV,Plasmid-traV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,Plasmid-traX,,MGE,Plasmid,traX,Plasmid-traX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,Plasmid-traY,,MGE,Plasmid,traY,Plasmid-traY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,chuW,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,chuW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,Plasmid-trbA,,MGE,Plasmid,trbA,Plasmid-trbA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,Plasmid-trbC,,MGE,Plasmid,trbC,Plasmid-trbC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Plasmid-trbF,,MGE,Plasmid,trbF,Plasmid-trbF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,Plasmid-trbG,,MGE,Plasmid,trbG,Plasmid-trbG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Plasmid-trbI,,MGE,Plasmid,trbI,Plasmid-trbI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,Plasmid-triB,,MGE,Plasmid,triB,Plasmid-triB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Plasmid-virB,,MGE,Plasmid,virB,Plasmid-virB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,Plasmid-virB1,,MGE,Plasmid,virB1,Plasmid-virB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Plasmid-virB10,,MGE,Plasmid,virB10,Plasmid-virB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Plasmid-virB11,,MGE,Plasmid,virB11,Plasmid-virB11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,Plasmid-virB8,,MGE,Plasmid,virB8,Plasmid-virB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,Plasmid-virD4,,MGE,Plasmid,virD4,Plasmid-virD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,Plasmid-zraR_6,,MGE,Plasmid,zraR_6,Plasmid-zraR_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,PMRA,,ARG,multidrug,multidrug,PMRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Polynucleobacter,,Taxa,Polynucleobacter,Polynucleobacter,Polynucleobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Pontimonas,,Taxa,Pontimonas,Pontimonas,Pontimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,ppsA,,Virulence,Immune modulation,Immune modulation,ppsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,prgH,,Virulence,Effector delivery system,Effector delivery system,prgH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Propionimicrobium,,Taxa,Propionimicrobium,Propionimicrobium,Propionimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,glgX,,Virulence,Effector delivery system,Effector delivery system,glgX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Prosthecochloris,,Taxa,Prosthecochloris,Prosthecochloris,Prosthecochloris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Proteiniphilum,,Taxa,Proteiniphilum,Proteiniphilum,Proteiniphilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Pseudescherichia,,Taxa,Pseudescherichia,Pseudescherichia,Pseudescherichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Pseudodesulfovibrio,,Taxa,Pseudodesulfovibrio,Pseudodesulfovibrio,Pseudodesulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Pseudohalocynthiibacter,,Taxa,Pseudohalocynthiibacter,Pseudohalocynthiibacter,Pseudohalocynthiibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,Pseudolysobacter,,Taxa,Pseudolysobacter,Pseudolysobacter,Pseudolysobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Pusillimonas,,Taxa,Pusillimonas,Pusillimonas,Pusillimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,pvdD,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,pvdD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,pvdL,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,pvdL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,pyrB,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,pyrB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,Pyrolobus,,Taxa,Pyrolobus,Pyrolobus,Pyrolobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Pyruvatibacter,,Taxa,Pyruvatibacter,Pyruvatibacter,Pyruvatibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,QACH,,ARG,fluoroquinolone,fluoroquinolone,QACH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,rcsA,,Virulence,Regulation,Regulation,rcsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,Integron-insD,,MGE,Integron,insD,Integron-insD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,rcsB,,Virulence,Regulation,Regulation,rcsB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,"regulation,competence-alpA",,MGE,"regulation,competence",alpA,"regulation,competence-alpA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,"regulation,competence-orf50",,MGE,"regulation,competence",orf50,"regulation,competence-orf50",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Reinekea,,Taxa,Reinekea,Reinekea,Reinekea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,replication/recombination/repair-35,,MGE,replication/recombination/repair,35,replication/recombination/repair-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,competence-radA,,MGE,competence,radA,competence-radA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,replication/recombination/repair-37,,MGE,replication/recombination/repair,37,replication/recombination/repair-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,replication/recombination/repair-45,,MGE,replication/recombination/repair,45,replication/recombination/repair-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,replication/recombination/repair-61,,MGE,replication/recombination/repair,61,replication/recombination/repair-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,CFRC,,ARG,phenicol,phenicol,CFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,replication/recombination/repair-addB,,MGE,replication/recombination/repair,addB,replication/recombination/repair-addB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,Crispr-cas3,,MGE,Crispr,cas3,Crispr-cas3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,replication/recombination/repair-atl,,MGE,replication/recombination/repair,atl,replication/recombination/repair-atl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,replication/recombination/repair-bin3,,MGE,replication/recombination/repair,bin3,replication/recombination/repair-bin3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,replication/recombination/repair-bin3_2,,MGE,replication/recombination/repair,bin3_2,replication/recombination/repair-bin3_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Boseongicola,,Taxa,Boseongicola,Boseongicola,Boseongicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,replication/recombination/repair-dinI,,MGE,replication/recombination/repair,dinI,replication/recombination/repair-dinI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,replication/recombination/repair-dinI_2,,MGE,replication/recombination/repair,dinI_2,replication/recombination/repair-dinI_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Marseillevirus,,Taxa,Marseillevirus,Marseillevirus,Marseillevirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,Integron-insG,,MGE,Integron,insG,Integron-insG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,replication/recombination/repair-dnaC,,MGE,replication/recombination/repair,dnaC,replication/recombination/repair-dnaC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,replication/recombination/repair-dnaC_1,,MGE,replication/recombination/repair,dnaC_1,replication/recombination/repair-dnaC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,replication/recombination/repair-dnaD,,MGE,replication/recombination/repair,dnaD,replication/recombination/repair-dnaD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,flgE,,Virulence,Motility,Motility,flgE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,replication/recombination/repair-dnaQ,,MGE,replication/recombination/repair,dnaQ,replication/recombination/repair-dnaQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,replication/recombination/repair-dnaQ_2,,MGE,replication/recombination/repair,dnaQ_2,replication/recombination/repair-dnaQ_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,replication/recombination/repair-dpiA,,MGE,replication/recombination/repair,dpiA,replication/recombination/repair-dpiA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,fimC,,Virulence,Adherence,Adherence,fimC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,integration/excision-R02224,,MGE,integration/excision,R02224,integration/excision-R02224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,replication/recombination/repair-dprA,,MGE,replication/recombination/repair,dprA,replication/recombination/repair-dprA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,cheY,,Virulence,Motility,Motility,cheY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,replication/recombination/repair-dps,,MGE,replication/recombination/repair,dps,replication/recombination/repair-dps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,replication/recombination/repair-ecoRIR,,MGE,replication/recombination/repair,ecoRIR,replication/recombination/repair-ecoRIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,replication/recombination/repair-Fi_ORF45,,MGE,replication/recombination/repair,Fi_ORF45,replication/recombination/repair-Fi_ORF45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,replication/recombination/repair-hda,,MGE,replication/recombination/repair,hda,replication/recombination/repair-hda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,replication/recombination/repair-helD,,MGE,replication/recombination/repair,helD,replication/recombination/repair-helD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,replication/recombination/repair-hns,,MGE,replication/recombination/repair,hns,replication/recombination/repair-hns,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,replication/recombination/repair-holA,,MGE,replication/recombination/repair,holA,replication/recombination/repair-holA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,replication/recombination/repair-holB,,MGE,replication/recombination/repair,holB,replication/recombination/repair-holB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,replication/recombination/repair-holE_2,,MGE,replication/recombination/repair,holE_2,replication/recombination/repair-holE_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,replication/recombination/repair-hup2,,MGE,replication/recombination/repair,hup2,replication/recombination/repair-hup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,replication/recombination/repair-hupA,,MGE,replication/recombination/repair,hupA,replication/recombination/repair-hupA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,replication/recombination/repair-hupB,,MGE,replication/recombination/repair,hupB,replication/recombination/repair-hupB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,replication/recombination/repair-impA,,MGE,replication/recombination/repair,impA,replication/recombination/repair-impA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,replication/recombination/repair-mucB,,MGE,replication/recombination/repair,mucB,replication/recombination/repair-mucB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,replication/recombination/repair-mug,,MGE,replication/recombination/repair,mug,replication/recombination/repair-mug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,replication/recombination/repair-mukF,,MGE,replication/recombination/repair,mukF,replication/recombination/repair-mukF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,entE,,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,entE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,replication/recombination/repair-mutH,,MGE,replication/recombination/repair,mutH,replication/recombination/repair-mutH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,Phage-fhuE,,MGE,Phage,fhuE,Phage-fhuE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,replication/recombination/repair-NA,,MGE,replication/recombination/repair,NA,replication/recombination/repair-NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,replication/recombination/repair-nei,,MGE,replication/recombination/repair,nei,replication/recombination/repair-nei,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,replication/recombination/repair-nikA,,MGE,replication/recombination/repair,nikA,replication/recombination/repair-nikA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,replication/recombination/repair-ninB,,MGE,replication/recombination/repair,ninB,replication/recombination/repair-ninB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,replication/recombination/repair-nrdC.11,,MGE,replication/recombination/repair,nrdC.11,replication/recombination/repair-nrdC.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,replication/recombination/repair-ORF7,,MGE,replication/recombination/repair,ORF7,replication/recombination/repair-ORF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,replication/recombination/repair-parA,,MGE,replication/recombination/repair,parA,replication/recombination/repair-parA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,replication/recombination/repair-parA_1,,MGE,replication/recombination/repair,parA_1,replication/recombination/repair-parA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,replication/recombination/repair-parB_3,,MGE,replication/recombination/repair,parB_3,replication/recombination/repair-parB_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Incheonvrus,,Taxa,Incheonvrus,Incheonvrus,Incheonvrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,replication/recombination/repair-parM_4,,MGE,replication/recombination/repair,parM_4,replication/recombination/repair-parM_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,replication/recombination/repair-pi360,,MGE,replication/recombination/repair,pi360,replication/recombination/repair-pi360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,replication/recombination/repair-polB,,MGE,replication/recombination/repair,polB,replication/recombination/repair-polB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,replication/recombination/repair-polC_1,,MGE,replication/recombination/repair,polC_1,replication/recombination/repair-polC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,bplB,,Virulence,Immune modulation,Immune modulation,bplB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,replication/recombination/repair-priB,,MGE,replication/recombination/repair,priB,replication/recombination/repair-priB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,galF,,Virulence,Immune modulation,Immune modulation,galF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,replication/recombination/repair-priC,,MGE,replication/recombination/repair,priC,replication/recombination/repair-priC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,replication/recombination/repair-PSLT051,,MGE,replication/recombination/repair,PSLT051,replication/recombination/repair-PSLT051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Alicyclobacillus,,Taxa,Alicyclobacillus,Alicyclobacillus,Alicyclobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,replication/recombination/repair-rad50,,MGE,replication/recombination/repair,rad50,replication/recombination/repair-rad50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,replication/recombination/repair-radC,,MGE,replication/recombination/repair,radC,replication/recombination/repair-radC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,replication/recombination/repair-rdgC,,MGE,replication/recombination/repair,rdgC,replication/recombination/repair-rdgC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Plasmid-uvrD,,MGE,Plasmid,uvrD,Plasmid-uvrD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,replication/recombination/repair-recB,,MGE,replication/recombination/repair,recB,replication/recombination/repair-recB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
